year,title,imdb_rating,imdb_rating_0_1,num_imdb_ratings,mpaa_rating,run_time_min,budget,domgross,intgross,budget_2013,domgross_2013,intgross_2013
2005,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",6.9,0.6900000000000001,309454,PG,143,180000000,291710957,748806957,214745963,348020836,893351507
2005,The Constant Gardener,7.5,0.75,117433,R,129,25500000,33579798,81079798,30422345,40061811,96730885
2005,The Descent,7.2,0.72,167239,R,99,7000000,26024456,57029609,8351232,31048038,68038213
2005,The Devil's Rejects,6.9,0.6900000000000001,80533,R,107,7000000,17044981,20940428,8351232,20335227,24982624
2005,The Exorcism of Emily Rose,6.7,0.67,103061,PG-13,119,18000000,75072454,144587700,21474596,89563925,172497916
2005,The Fog,3.6,0.36,30744,PG-13,100,18000000,29511112,37048526,21474596,35207734,44200119
2005,The Hitchhiker's Guide to the Galaxy,6.8,0.6799999999999999,164717,PG,109,45000000,51019112,104019112,53686491,60867491,124098247
2005,The Island,6.9,0.6900000000000001,275215,PG-13,136,120000000,35818913,163018913,143163975,42733150,194486964
2005,The Jacket,7.1,0.71,97796,R,103,28500000,6301131,15452978,34001444,7517458,18435915
2005,The Legend of Zorro,5.9,0.5900000000000001,77439,PG,129,80000000,45575336,141475336,95442650,54372886,168784763
2005,The New World,6.7,0.67,74476,PG-13,135,30000000,12712093,26184400,35790994,15165948,31238857
2005,The Ring Two,5.4,0.54,78178,PG-13,110,50000000,75941727,161941727,59651656,90600996,193201845
2005,The Skeleton Key,6.5,0.65,93301,PG-13,104,40000000,47907715,92256918,47721325,57155491,110065560
2005,The Squid and the Whale,7.4,0.74,63493,R,81,1500000,7372734,11191423,1789550,8795916,13351738
2005,The Wedding Date,6.1,0.61,41352,PG-13,90,15000000,31726995,47175038,17895497,37851356,56281383
2005,Transamerica,7.4,0.74,37518,R,103,1000000,9015303,16553163,1193033,10755555,19748472
2005,Tristram Shandy: A Cock and Bull Story,6.8,0.6799999999999999,11547,R,94,4750000,1253413,3061763,5666907,1495363,3652785
2005,V for Vendetta,8.2,0.82,863915,R,132,50000000,70511035,129231542,59651656,84122001,154177511
2005,Waiting...,6.8,0.6799999999999999,79356,R,94,1125000,16124543,18673274,1342162,19237114,22277835
2005,Walk the Line,7.9,0.79,198459,PG-13,136,29000000,119519402,187707495,34597961,142590606,223941260
2005,War of the Worlds,6.5,0.65,357028,PG-13,116,132000000,234280354,606836535,157480373,279504224,723976090
2005,Water,7.8,0.78,13069,PG-13,117,3000000,5529144,8119205,3579099,6596452,9686481
2005,White Noise,5.5,0.55,43426,PG-13,101,10000000,56094360,92094360,11930331,66922430,109871622
2005,"Yours, Mine and Ours",5.4,0.54,23168,PG,88,45000000,53359917,72359917,53686491,63660149,86327778
2005,Zathura: A Space Adventure,6.1,0.61,73959,PG,101,65000000,28045540,58545540,77547153,33459258,69846769
2004,13 Going on 30,6.1,0.61,131912,PG-13,98,30000000,57139723,96439723,36995786,70464299,118928779
2004,2046,7.5,0.75,43920,R,129,12000000,1442338,19202856,14798315,1778681,23680825
2004,50 First Dates,6.8,0.6799999999999999,282879,PG-13,99,75000000,120776832,196324496,92489466,148941129,242105970
2004,A Cinderella Story,5.9,0.5900000000000001,68328,PG,95,19000000,51438175,70067909,23430665,63433191,86407246
2004,A Home at the End of The World,6.8,0.6799999999999999,12395,R,97,6500000,1029017,1033810,8015754,1268976,1274887
2004,A Very Long Engagement,7.7,0.77,65203,R,133,55000000,6167817,59606587,67825608,7606108,73506419
2004,Anchorman: The Legend of Ron Burgundy,7.2,0.72,285383,PG-13,94,25000000,84136909,89366354,30829822,103757037,110205951
2004,Around the World in 80 Days,5.8,0.58,73289,PG,NA,110000000,24004159,72004159,135651216,29601758,88795016
2004,AVP: Alien vs. Predator,5.6,0.5599999999999999,156818,PG-13,101,70000000,80281096,172543519,86323501,99002076,212779439
2004,Banlieue 13,7.2,0.72,58799,R,84,15000000,1200216,11208291,18497893,1480098,13821985
2004,Before Sunset,8,0.8,182463,R,80,2000000,5792822,11293790,2466386,7143667,13927421
2004,Bridget Jones: The Edge of Reason,5.9,0.5900000000000001,85688,R,108,50000000,40203020,263894551,61659644,49578078,325432881
2004,Catwoman,3.3,0.32999999999999996,93069,PG-13,104,100000000,40202379,82145379,123319288,49577287,101301096
2004,Cellular,6.5,0.65,82681,PG-13,94,45000000,32003620,61475984,55493679,39466636,75811746
2004,Closer,7.3,0.73,177279,R,104,35000000,33987757,115476509,43161751,41913460,142404808
2004,Collateral,7.6,0.76,311276,R,115,60000000,100170152,217670152,73991573,123529118,268429281
2004,Connie and Carla,6.3,0.63,7145,PG-13,98,20000000,8047525,8047525,24663858,9924151,9924151
2004,Crash,7.8,0.78,378370,R,112,7303082,55334418,101173038,9006109,68238010,124765870
2004,D.E.B.S.,5.3,0.53,12824,PG-13,91,3500000,96793,96793,4316175,119364,119364
2004,Dawn of the Dead,7.3,0.73,205718,R,101,28000000,58990765,103452875,34529401,72746991,127577349
2004,Dodgeball: A True Underdog Story,6.7,0.67,197812,PG-13,92,30000000,114326736,167791704,36995786,140986916,206919534
2004,Ella Enchanted,6.3,0.63,51546,PG,96,35000000,22913677,22913677,43161751,28256983,28256983
2004,Eternal Sunshine of the Spotless Mind,8.3,0.8300000000000001,733033,R,108,20000000,34366518,72993444,24663858,42380545,90014995
2004,Eulogy,6.7,0.67,7924,R,91,10000000,70527,70527,12331929,86973,86973
2004,Finding Neverland,7.7,0.77,181707,PG,106,25000000,51676606,115036108,30829822,63727222,141861709
2004,Flight of the Phoenix,6.1,0.61,47337,PG-13,113,75000000,21009180,34009180,92489466,25908371,41939879
2004,Garden State,7.5,0.75,193838,R,102,2500000,26782316,36028802,3082982,33027761,44430462
2004,Harold and Kumar Go to White Castle,7.1,0.71,162846,R,88,9000000,18225165,18225165,11098736,22475144,22475144
2004,Harry Potter and the Prisoner of  Azkaban,7.8,0.78,425301,PG,142,130000000,249538952,796688549,160315074,307729658,982470644
2004,Hellboy,6.8,0.6799999999999999,260407,PG-13,122,60000000,59623958,99823958,73991573,73527840,123102194
2004,Home on the Range,5.4,0.54,15189,PG,76,110000000,50026353,76482461,135651216,61692142,94317626
2004,I Heart Huckabees,6.7,0.67,58473,R,107,22000000,12784713,20034713,27130243,15766017,24706665
2004,"I, Robot",7.1,0.71,421621,PG-13,115,105000000,144801023,348601023,129485252,178567590,429892298
2004,In Good Company,6.5,0.65,50268,PG-13,109,26000000,45489752,63489752,32063015,56097638,78295110
2004,Kinsey,7.1,0.71,43958,R,118,11000000,10214647,13000959,13565122,12596630,16032690
2004,Kung Fu Hustle,7.8,0.78,106491,R,99,20000000,17104669,101004669,24663858,21093356,124558238
2004,Layer Cake,7.4,0.74,141928,R,105,6500000,2339957,11850214,8015754,2885618,14613600
2004,Lemony Snicket's A Series of Unfortunate Events,6.8,0.6799999999999999,171977,PG,108,100000000,118627117,201627117,123319288,146290116,248645124
2004,Maria Full of Grace,7.5,0.75,31495,R,101,3200000,6529624,14441158,3946217,8052286,17808733
2004,Mean Girls,7,0.7,269388,PG-13,97,18000000,86047227,130953026,22197472,106112827,161490339
2004,Million Dollar Baby,8.1,0.8099999999999999,526846,PG-13,132,30000000,100492203,232016402,36995786,123926269,286120974
2004,Miracle,7.5,0.75,39080,PG,135,28000000,64378093,64474705,34529401,79390606,79509747
2004,My Summer of Love,6.8,0.6799999999999999,17205,R,86,1700000,1000915,4951476,2096428,1234321,6106125
2004,Napoleon Dynamite,6.9,0.6900000000000001,170529,PG,96,400000,44540956,46122713,493277,54927590,56878201
2004,New York Minute,4.9,0.49000000000000005,18785,PG,91,40000000,14018364,21215882,49327715,17287347,26163275
2004,Primer,6.9,0.6900000000000001,81059,PG-13,77,7000,424760,565846,8632,523811,697797
2004,Raising Helen,6,0.6,32317,PG-13,119,50000000,37485528,43340302,61659644,46226886,53446952
2004,Ray,7.7,0.77,117923,PG-13,152,40000000,75305995,124823094,49327715,92866817,153930950
2004,Resident Evil: Apocalypse,6.2,0.62,164482,R,94,50000000,50740078,128940078,61659644,62572303,159007986
2004,Saved!,6.8,0.6799999999999999,41533,PG-13,92,5000000,8886160,10228228,6165964,10958349,12613378
2004,Saw,7.7,0.77,321351,R,103,1200000,55185045,103096345,1479831,68053804,127137678
2004,Secret Window,6.6,0.6599999999999999,157274,PG-13,96,40000000,47958031,92111551,49327715,59141502,113591309
2004,Shark Tale,6,0.6,141777,PG,90,75000000,161412e3,367825111,92489466,199052129,453599307
2004,Shaun of the Dead,8,0.8,427092,R,99,5000000,13542874,30332385,6165964,16700976,37405681
2004,Shrek 2,7.2,0.72,341350,PG,93,70000000,441226247,937008132,86323501,544117065,1155511754
2004,Sideways,7.5,0.75,157978,R,126,17000000,71502303,109874155,20964279,88176131,135496025
2004,Sky Captain and the World of Tomorrow,6.1,0.61,75262,PG,106,70000000,37760080,49730854,86323501,46565462,61327735
2004,Spanglish,6.4,0.64,69120,PG-13,131,75000000,42044321,54344321,92489466,51848757,67017030
2004,Spider-Man 2,7.3,0.73,450082,PG-13,127,200000000,373524485,783705001,246638575,460627734,966459425
2004,Team America: World Police,7.2,0.72,142502,R,98,20000000,32774834,50274834,24663858,40417692,61998567
2004,The Aviator,7.5,0.75,283473,PG-13,170,110000000,102608827,214608827,135651216,126536475,264654077
2004,The Bourne Supremacy,7.8,0.78,378568,PG-13,108,85000000,176087450,288587450,104821395,217149789,355883988
2004,The Butterfly Effect,7.7,0.77,385907,R,113,13000000,57924679,96046844,16031507,71432302,118444284
2004,The Chronicles of Riddick,6.7,0.67,193136,PG-13,119,120000000,57712751,107212751,147983145,71170953,132214001
2004,The Day After Tomorrow,6.4,0.64,355905,PG-13,124,125000000,186740799,556319450,154149110,230287423,686049183
2004,The Grudge,5.9,0.5900000000000001,122722,PG-13,91,10000000,110359362,187281115,12331929,136094379,230953737
2004,The Incredibles,8,0.8,519058,PG,115,92000000,261441092,632107545,113453745,322407292,779510522
2004,The Life Aquatic with Steve Zissou,7.3,0.73,150924,R,119,50000000,24006726,34806726,61659644,29604924,42923407
2004,The Notebook,7.9,0.79,429221,PG-13,123,30000000,81001787,102276787,36995786,99890827,126127005
2004,The Phantom of the Opera,7.3,0.73,102066,PG-13,143,55000000,51225796,158225796,67825608,63171287,195122925
2004,The Polar Express,6.6,0.6599999999999999,133673,G,100,170000000,194949659,319049659,209642789,240410531,393449767
2004,The Princess Diaries 2: Royal Engagement,5.7,0.5700000000000001,59544,G,113,45000000,95149435,122071435,55493679,117337605,150537624
2004,The Stepford Wives,5.2,0.52,52048,PG-13,93,100000000,59475623,96221971,123319288,73344915,118660249
2004,The Terminal,7.3,0.73,329736,PG-13,128,75000000,77073959,218673959,92489466,95047057,269667169
2004,The Village,6.5,0.65,208582,PG-13,108,71682975,114197520,257641634,88398934,140827568,317721828
2004,The Whole Ten Yards,5.5,0.55,48120,PG-13,98,30000000,16323969,26323969,36995786,20130602,32462531
2004,Troy,7.2,0.72,412671,R,163,150000000,133298577,484161265,184978932,164382856,597064223
2004,Van Helsing,6,0.6,210780,PG-13,131,170000000,120150546,300150546,209642789,148168797,370143515
2004,Vera Drake,7.7,0.77,21173,R,125,11000000,3753806,13353855,13565122,4629167,16467879
2004,White Chicks,5.5,0.55,107196,PG-13,109,20000000,69148997,111448997,24663858,85274051,137438109
2004,Wimbledon,6.3,0.63,54104,PG-13,98,35000000,16862585,41666476,43161751,20794820,51382801
2003,2 Fast 2 Furious,5.9,0.5900000000000001,210574,PG-13,107,76000000,127120058,236220058,96222609,160945047,299075134
2003,21 grams,7.7,0.77,199904,R,124,20000000,16248701,59667625,25321739,20572268,75544402
2003,Big Fish,8,0.8,368507,PG-13,125,70000000,66432867,123432867,88626087,84109786,156276743
2003,Bon voyage,6.9,0.6900000000000001,4404,PG-13,114,20000000,2353728,8361736,25321739,2980024,10586685
2003,Bruce Almighty,6.7,0.67,318378,PG-13,101,81000000,242704995,483473962,102553043,307285628,612120077
2003,Charlie's Angels: Full Throttle,4.8,0.48,105709,PG-13,106,120000000,100814328,2272e5,151930435,127639706,287654957
2003,Cold Mountain,7.2,0.72,124128,R,154,80000000,95632614,161632614,101286957,121079205,204640944
2003,Cradle 2 the Grave,5.8,0.58,36778,R,101,25000000,34657731,56434942,31652174,43879701,71451544
2003,Daddy Day Care,5.5,0.55,53145,PG,92,60000000,104148781,164285587,75965217,131861413,207999839
2003,Daredevil,5.3,0.53,184993,PG-13,103,80000000,102543518,182782518,101286957,129829011,231418562
2003,Darkness Falls,5,0.5,27161,PG-13,86,7000000,32539681,32539681,8862609,41198066,41198066
2003,Dreamcatcher,5.5,0.55,79809,R,134,68000000,33685268,75685268,86093913,42648478,95824131
2003,Final Destination 2,6.2,0.62,128710,R,90,26000000,46896664,90396664,32918261,59375255,114450037
2003,Finding Nemo,8.1,0.8099999999999999,768756,G,100,94000000,380529370,906465556,119012174,481783272,1147664217
2003,Freaky Friday,6.1,0.61,104516,PG,97,26000000,110222438,160822438,32918261,139551191,203615191
2003,Girl with a Pearl Earring,7,0.7,63685,PG-13,100,12000000,11634362,43281552,15193043,14730114,54798208
2003,Goodbye Lenin!,7.7,0.77,120881,R,121,6400000,4063859,79384539,8102957,5145199,100507729
2003,Holes,7.1,0.71,62780,PG,117,20000000,67383924,72383924,25321739,85313907,91644342
2003,Hollywood Homicide,5.3,0.53,32459,PG-13,116,75000000,30207785,51107785,94956522,38245683,64706900
2003,House of Sand and Fog,7.6,0.76,58663,R,126,16500000,13005485,16157923,20890435,16466075,20457336
2003,How to Lose a Guy in 10 Days,6.4,0.64,171359,PG-13,116,50000000,105807520,177079973,63304348,133961521,224198644
2003,Hulk,5.7,0.5700000000000001,223399,PG-13,138,137000000,132177234,245229234,173453913,167347872,310481535
2003,Identity,7.3,0.73,191378,R,90,28000000,52131264,82183683,35450435,66002713,104051689
2003,In the Cut,5.3,0.53,19402,R,119,12000000,4717455,23693646,15193043,5972708,29998216
2003,Jeepers Creepers II,5.6,0.5599999999999999,48619,R,104,25000000,35623801,35623801,31652174,45102830,45102830
2003,Kill Bill: Vol. 1,8.1,0.8099999999999999,803750,R,111,55000000,70098138,180098138,69634783,88750338,228019903
2003,Lara Croft Tomb Raider: The Cradle of Life,5.5,0.55,109735,PG-13,117,90000000,65653758,156453758,113947826,83123367,198084062
2003,"Legally Blonde 2: Red, White & Blonde",4.7,0.47000000000000003,50354,PG-13,95,25000000,90639088,125339088,31652174,114756967,158690184
2003,Les triplettes de Belleville,7.8,0.78,44752,PG-13,78,2000000,7301288,14440113,2532174,9244066,18282439
2003,Lost In Translation,7.8,0.78,343996,R,102,4000000,44585453,112550685,5064348,56449060,142498954
2003,Love Actually,7.7,0.77,345522,R,135,45000000,59472278,247967903,56973913,75297075,313948928
2003,Master and Commander: The Far Side of the World,7.4,0.74,177655,PG-13,138,135000000,93926386,212912137,170921739,118918972,269565280
2003,Mona Lisa Smile,6.4,0.64,65639,PG-13,117,65000000,63803100,141205169,82295652,80780273,178778023
2003,Monster,7.3,0.73,113734,R,109,5000000,34469210,58003694,6330435,43641017,73437720
2003,Mystic River,8,0.8,360312,R,138,30000000,90135191,156835191,37982609,114118990,198566990
2003,Peter Pan,6.9,0.6900000000000001,57283,PG,113,100000000,48417850,95255485,126608696,61301208,120601727
2003,Pirates of the Caribbean: The Curse of the Black Pearl,8,0.8,882482,PG-13,143,125000000,305411224,634954103,158260870,386677167,803907108
2003,Pride and Prejudice,5.3,0.53,2151,PG,104,28000000,38372662,120918508,35450435,48583127,153093346
2003,S.W.A.T.,6,0.6,125087,PG-13,117,70000000,116877597,207154748,88626087,147977201,262275924
2003,Scary Movie 3,5.5,0.55,118443,PG-13,84,45000000,110000082,1552e5,56973913,139269669,196496696
2003,Secondhand Lions,7.6,0.76,45591,PG,109,30000000,42070939,47902566,37982609,53265467,60648814
2003,Shanghai Knights,6.2,0.62,87076,PG-13,114,50000000,60470220,88316835,63304348,76560557,111816793
2003,Shattered Glass,7.2,0.72,30114,PG-13,94,6000000,2207975,2932719,7596522,2795488,3713077
2003,Sinbad: Legend of the Seven Seas,6.7,0.67,39569,PG,86,60000000,26483452,80767884,75965217,33530353,102259164
2003,Something's Gotta Give,6.7,0.67,96371,PG-13,128,80000000,124685242,266685242,101286957,157862359,337646706
2003,Spy Kids 3-D: Game Over,4.2,0.42000000000000004,43867,PG,84,40000000,111760631,167851995,50643478,141498677,212515222
2003,Swimming Pool,6.8,0.6799999999999999,36905,R,102,7800000,10130108,22441323,9875478,12825598,28412666
2003,Terminator 3: Rise of the Machines,6.3,0.63,325125,R,109,170000000,150358296,433058296,215234783,190366677,548289460
2003,The Core,5.5,0.55,80993,PG-13,135,85000000,31111260,74132631,107617391,39389560,93858357
2003,The Italian Job,7,0.7,301883,PG-13,111,60000000,106126012,176262839,75965217,134364760,223164081
2003,The Jungle Book 2,5.4,0.54,12517,G,72,20000000,47901582,135703599,25321739,60647568,171812557
2003,The Last Samurai,7.7,0.77,339131,R,154,140000000,111110575,456810575,177252174,140675650,578361911
2003,The League of Extraordinary Gentlemen,5.8,0.58,148358,PG-13,110,78000000,66465204,179265204,98754783,84150728,226965337
2003,The Lord of the Rings: The Return of the King,8.9,0.89,1327155,PG-13,201,94000000,377845905,1141408667,119012174,478385772,1445122625
2003,The Matrix Reloaded,7.2,0.72,445862,R,138,127000000,281553689,738576929,160793043,356471453,935102616
2003,The Matrix Revolutions,6.7,0.67,386403,R,129,110000000,139259759,424259759,139269565,176314964,537149747
2003,The Missing,6.5,0.65,29026,R,137,65000000,26900336,38253433,82295652,34058165,48432173
2003,The School of Rock,7.1,0.71,223684,PG-13,108,20000000,81261177,131161177,25321739,102883716,166061455
2003,Thirteen,6.8,0.6799999999999999,72068,R,100,2000000,4601043,9505996,2532174,5825321,12035418
2003,Timeline,5.6,0.5599999999999999,54978,PG-13,116,80000000,19480739,26703184,101286957,24664310,33808553
2003,Undead,5.5,0.55,11785,R,97,750000,41196,229250,949565,52158,290250
2003,Underworld,7,0.7,224631,R,121,22000000,51970690,95708457,27853913,65799413,121175229
2003,Wrong Turn,6.1,0.61,93252,R,84,10000000,15417771,28649556,12660870,19520239,36272829
2003,X2 (X-Men 2),7.5,0.75,439804,PG-13,134,125000000,214949694,407711549,158260870,272145004,516198274
2002,25th Hour,7.7,0.77,155838,R,135,4500000,13084595,25344490,5828306,16946895,32825657
2002,28 Days Later...,7.6,0.76,319117,R,113,8000000,45064915,82955633,10361434,58367141,107442412
2002,8 femmes,7.1,0.71,24973,R,111,8000000,3076425,42376425,10361434,3984522,54885065
2002,8 Mile,7,0.7,204141,R,110,41000000,116724075,242924075,53102348,151178596,314630213
2002,About Schmidt,7.2,0.72,111835,R,125,30000000,65005217,105823486,38855376,84193406,137060380
2002,Adaptation,7.7,0.77,152994,R,114,18500000,22498520,22498520,23960815,29139615,29139615
2002,All or Nothing,7.6,0.76,8592,R,128,9000000,184255,184255,11656613,238643,238643
2002,Antwone Fisher,7.3,0.73,28296,PG-13,NA,12500000,21078145,23367586,16189740,27299975,30265212
2002,Austin Powers in Goldmember,6.2,0.62,171728,PG-13,94,63000000,213117789,292738626,81596291,276025731,379148984
2002,Bend It Like Beckham,6.7,0.67,94208,PG-13,112,5600000,32543449,76730377,7253004,42149599,99379590
2002,Blade II,6.7,0.67,170701,R,117,54000000,81676888,154338601,69939678,105786208,199896148
2002,Blue Crush,5.6,0.5599999999999999,27150,PG-13,104,30000000,40118420,51618420,38855376,51960544,66855105
2002,Cabin Fever,5.6,0.5599999999999999,65318,R,93,1500000,21158188,30351664,1942769,27403645,39310844
2002,Carrie,5.5,0.55,8141,TV-14,132,30000000,35266619,85001659,38855376,45676592,110092382
2002,Catch Me If You Can,8.1,0.8099999999999999,607532,PG-13,141,52000000,164606800,351106800,67349319,213195306,454746230
2002,Chicago,7.2,0.72,184424,PG-13,113,30000000,170687518,307687518,38855376,221070926,398510478
2002,Crossroads,3.4,0.33999999999999997,35271,PG-13,93,12000000,37188667,57e6,15542151,48165989,73825215
2002,Death to Smoochy,6.4,0.64,35784,R,109,50000000,8355815,8374062,64758961,10822278,10845911
2002,Die Another Day,6.1,0.61,178851,PG-13,133,142000000,160942139,431942139,183915449,208448913,559442481
2002,Drumline,5.7,0.5700000000000001,29594,PG-13,118,20000000,56398162,56398162,25903584,73045727,73045727
2002,Equilibrium,7.5,0.75,276758,R,107,20000000,1190018,5345869,25903584,1541287,6923858
2002,Far from Heaven,7.4,0.74,38372,PG-13,107,13500000,15901849,29027914,17484919,20595744,37596351
2002,Frida,7.4,0.74,66667,R,123,12000000,25885e3,55710675,15542151,33525714,72155308
2002,Funny Ha Ha,6.4,0.64,1995,NA,89,30000,77070,77070,38855,99819,99819
2002,Gangs of New York,7.5,0.75,338844,R,167,97000000,77730500,1904e5,125632384,100674928,246602123
2002,Gerry,6.2,0.62,15898,R,103,7000000,254683,254683,9066255,329860,329860
2002,Harry Potter and the Chamber of Secrets,7.4,0.74,430380,PG,161,100000000,261987880,878979634,129517922,339321257,1138436153
2002,High Crimes,6.3,0.63,32463,PG-13,115,42000000,41543207,63781100,54397527,53805898,82607955
2002,I Spy,5.4,0.54,43780,PG-13,97,70000000,33561137,60279822,90662545,43467687,78073173
2002,Ice Age,7.6,0.76,355800,PG,81,65000000,176387405,386116343,84186649,228453301,500089862
2002,Igby Goes Down,7,0.7,29882,R,98,9000000,4777465,4777465,11656613,6187673,6187673
2002,Insomnia,7.2,0.72,234999,R,118,46000000,67263182,113622499,59578244,87117875,147161499
2002,Lilo and Stitch,7.2,0.72,130631,PG,85,80000000,145771527,2458e5,103614337,188800252,318355051
2002,Maid in Manhattan,5.1,0.51,72746,PG-13,105,55000000,93932896,163838217,71234857,121659935,212199853
2002,May,6.7,0.67,28356,R,93,1750000,145540,497339,2266564,188500,644143
2002,Men in Black II,6.1,0.61,283661,PG-13,88,140000000,190418803,441767803,181325090,246626476,572168477
2002,Minority Report,7.7,0.77,429165,PG-13,145,102000000,132024714,358824714,132108280,170995666,464742312
2002,Mr Deeds,5.8,0.58,117737,PG-13,96,50000000,126293452,171269535,64758961,163572654,221824742
2002,My Big Fat Greek Wedding,6.6,0.6599999999999999,107770,PG,95,5000000,241438208,352242522,6475896,312705749,456217193
2002,Panic Room,6.8,0.6799999999999999,219970,R,112,48000000,95308367,196308367,62168602,123441416,254254517
2002,Phone Booth,7.1,0.71,221200,R,81,11000000,46566212,97837138,14246971,60311590,126716628
2002,Queen of the Damned,5.3,0.53,46260,R,101,35000000,30307804,30307804,45331273,39254038,39254038
2002,Rabbit-Proof Fence,7.5,0.75,24461,PG,94,7000000,6199600,16866928,9066255,8029593,21845695
2002,Real Women Have Curves,7,0.7,6226,PG-13,90,3000000,5853194,5853194,3885538,7580935,7580935
2002,Red Dragon,7.2,0.72,215284,R,124,78000000,92955420,206455420,101023979,120393928,267396769
2002,Reign of Fire,6.2,0.62,113056,PG-13,101,60000000,43061982,82150183,77710753,55772984,106399210
2002,Resident Evil,6.7,0.67,215527,R,100,35000000,40119709,103787401,45331273,51962213,134423285
2002,Scooby-Doo,5,0.5,77483,PG,86,84000000,153294164,276294164,108795054,198543415,357850459
2002,Signs,6.7,0.67,291679,PG-13,106,70702619,227965690,408265690,91572563,295256424,528777236
2002,Snow Dogs,5.1,0.51,21635,PG,99,32000000,81150692,116898028,41445735,105104690,151403896
2002,Solaris,6.2,0.62,70647,PG-13,99,47000000,14970038,14970038,60873423,19388882,19388882
2002,Spider-Man,7.3,0.73,585544,PG-13,121,139000000,403706375,821565375,180029911,522872106,1064074398
2002,Spirit: Stallion of the Cimarron,7.1,0.71,49890,G,83,80000000,73215310,106515310,103614337,94826948,137956416
2002,Spun,6.8,0.6799999999999999,33396,R,101,4500000,410241,1022649,5828306,531336,1324514
2002,Spy Kids 2: Island of Lost Dreams,5.1,0.51,48895,PG,100,38000000,85846296,119721296,49216810,111186338,155060534
2002,Star Trek: Nemesis,6.4,0.64,62303,PG-13,116,60000000,43254409,67312826,77710753,56022212,87182173
2002,Star Wars: Episode II - Attack of the Clones,6.6,0.6599999999999999,508984,PG,142,115000000,310676740,656695615,148945610,402382056,850538512
2002,The Adventures of Pluto Nash,3.8,0.38,21198,PG-13,95,100000000,4411102,7094995,129517922,5713168,9189290
2002,The Banger Sisters,5.6,0.5599999999999999,13009,R,98,10000000,30306281,38067218,12951792,39252065,49303870
2002,The Bourne Identity,7.9,0.79,441324,PG-13,119,60000000,121468960,2133e5,77710753,157324072,276261727
2002,The Dangerous Lives of Altar Boys,7.1,0.71,12330,R,104,12000000,1779284,1779284,15542151,2304492,2304492
2002,The Good Girl,6.5,0.65,39527,R,93,8000000,14018296,16856124,10361434,18156206,21831701
2002,The Hours,7.6,0.76,108017,PG-13,110,25000000,41675994,97030468,32379480,53977881,125671845
2002,The Importance of Being Earnest,6.9,0.6900000000000001,19851,PG,97,15000000,8378141,8378141,19427688,10851194,10851194
2002,The Lord of the Rings: The Two Towers,8.7,0.8699999999999999,1202936,PG-13,179,94000000,342548984,927048984,121746846,443662324,1200694576
2002,The Powerpuff Girls,6.5,0.65,8220,PG,73,25000000,11411644,16425701,32379480,14780124,21274227
2002,The Quiet American,7.1,0.71,24768,R,101,20000000,12987647,26348203,25903584,16821330,34125645
2002,The Ring,7.1,0.71,274337,PG-13,115,48000000,129094024,248218486,62168602,167199897,321487424
2002,The Rules of Attraction,6.7,0.67,45854,R,110,4000000,6525762,11799060,5180717,8452031,15281897
2002,The Santa Clause 2,5.6,0.5599999999999999,38120,G,104,65000000,139225854,172825854,84186649,180322432,223840454
2002,The Sweetest Thing,5.1,0.51,48562,R,88,43000000,24430272,44633441,55692706,31641581,57808305
2002,The Transporter,6.8,0.6799999999999999,252301,PG-13,92,21000000,25296447,43928932,27198764,32763432,56895840
2002,The Tuxedo,5.3,0.53,66880,PG-13,98,60000000,50586e3,104429625,77710753,65517936,135255080
2002,Treasure Planet,7.1,0.71,79250,PG,95,100000000,38120554,918e5,129517922,49372949,118897452
2002,Tuck Everlasting,6.7,0.67,18934,PG,90,15000000,19161999,19344615,19427688,24818223,25054743
2002,Two Weeks Notice,6.1,0.61,91591,PG-13,101,60000000,93354918,199043309,77710753,120911349,257796757
2002,We Were Soldiers,7.2,0.72,111225,R,138,70000000,78120196,114658262,90662545,101179654,148502998
2002,Whale Rider,7.6,0.76,35694,PG-13,101,4300000,20779666,39892476,5569271,26913392,51667906
2002,White Oleander,7.2,0.72,26731,PG-13,109,16000000,16357770,21657770,20722867,21186244,28050694
2002,xXx,5.8,0.58,155562,PG-13,124,70000000,14193e4,2672e5,90662545,183824786,346071886
2001,A Beautiful Mind,8.2,0.82,678072,PG-13,135,78000000,170708996,317668058,102635985,224626742,418002230
2001,A Knight's Tale,6.9,0.6900000000000001,145737,PG-13,132,41000000,56083966,100622586,53949684,73797860,132403823
2001,Along Came A Spider,6.3,0.63,62633,R,104,28000000,74058698,105159085,36843687,97449838,138373157
2001,American Outlaws,6,0.6,12512,PG-13,94,35000000,13264986,13264986,46054609,17454678,17454678
2001,Antitrust,6.1,0.61,26359,PG-13,105,30000000,10965209,17865209,39475379,14428526,23507863
2001,Artificial Intelligence: AI,7.1,0.71,254779,PG-13,146,90000000,78616689,2359e5,118426136,103447452,310408061
2001,Atlantis: The Lost Empire,6.8,0.6799999999999999,80527,PG,95,90000000,84052762,186049020,118426136,110600487,244811851
2001,Black Hawk Down,7.7,0.77,312692,R,144,95000000,108638745,159691085,125005366,142951853,210128869
2001,Blow,7.6,0.76,210076,R,124,30000000,52990775,83282296,39475379,69727697,109586673
2001,Bridget Jones's Diary,6.7,0.67,188278,R,97,25000000,71500556,281527158,32896149,94083718,370446373
